gene,log2FoldChange,t_statistic,p_value,p_adjusted,q_value,significant,significant_fdr
C19orf44,0.09516147791364116,0.5195839003962319,0.6083197369344292,1.0,0.8858339930983045,False,False
C19orf45,-0.28257073456299153,-1.042475303651603,0.3107087664698231,1.0,0.7285392842905996,False,False
C19orf47,-0.2949374740934907,-1.0315491764143192,0.3139231293623693,1.0,0.7315326554739237,False,False
C19orf52,-0.28017739931540575,-1.5432063817063628,0.13762500601633507,1.0,0.5698167592357534,False,False
C19orf53,-0.03116588450097879,-0.29918758499421877,0.7692409020496505,1.0,0.9406935171272687,False,False
C19orf54,0.12288945084654745,0.8528184586712692,0.40332858344645556,1.0,0.7909539492356915,False,False
C19orf57,0.07435261343582145,0.17940269286522764,0.8595479927007009,1.0,0.9643921029051308,False,False
C19orf60,-0.1503164804716164,-1.347151447046413,0.205012484099151,1.0,0.6400682356476989,False,False
C19orf66,0.16074929054345244,1.6277296517405104,0.122439028796839,1.0,0.5468788038023102,False,False
C19orf68,0.5747144784074134,1.146728514264581,0.2767509957257808,1.0,0.7008851337156995,False,False
C19orf70,-0.360632122103997,-2.429903851978977,0.030872100260467647,1.0,0.34632667262534517,False,False
C19orf73,0.4247112444307537,0.6727386966542482,0.511076912565115,1.0,0.8465701686260877,False,False
C19orf81,0.321356951823367,1.0247016610468087,0.3203991868539645,1.0,0.7365383168572965,False,False
C19orf84,0.19725101914653642,0.584411026585843,0.5647968206460394,1.0,0.8660084010658096,False,False
C1D,-0.1016482960871894,-0.5117262834707346,0.6184301172153532,1.0,0.890040811402299,False,False
C1GALT1,0.058459013196366705,0.4296554184422659,0.6752892612972894,1.0,0.9120795479066045,False,False
C1GALT1C1,0.006565795311995082,0.06923882361267258,0.9457062145744094,1.0,0.98616419303962,False,False
C1GALT1C1L,0.40465964092595286,0.7864319161136067,0.44698936823061425,1.0,0.8129011980178348,False,False
C1QA,0.8773891347329847,1.455877294513337,0.1703288145590297,1.0,0.6065835605173002,False,False
C1QB,0.9923934152768474,1.7857624760670578,0.0936300745221654,1.0,0.5113307802422391,False,False
C1QBP,-0.1821636971299796,-1.2712359334241061,0.22227367766941003,1.0,0.656508744017037,False,False
C1QC,0.8782600291346778,1.5306196739815174,0.14678219075004845,1.0,0.5814771129548908,False,False
C1QL1,-0.05421877217293236,-0.3961452981320889,0.6957963115182532,1.0,0.9190860482057538,False,False
C1QTNF1,-0.36292064058272544,-2.2170935355149672,0.039823814518612645,1.0,0.3772798963897804,False,False
C1QTNF1-AS1,0.023458181190001426,0.0379997333489395,0.9701478975661438,1.0,0.9911264739816197,False,False
C1QTNF2,0.08190646738787022,0.15092650550610706,0.8813567315514301,1.0,0.9712039734291347,False,False
C1QTNF3,0.03465764232658497,0.2062906507412599,0.8383801730803179,1.0,0.9592658633663034,False,False
C1QTNF3-AMACR,-0.03518097900943307,-0.2141408916288337,0.8329836332014869,1.0,0.9575270649130301,False,False
C1QTNF4,-1.201557335016278,-1.419825298031957,0.17439167564374122,1.0,0.6106115614330831,False,False
C1QTNF5,0.055263287402201655,0.29624056051679937,0.7718516581519875,1.0,0.9416199857724921,False,False
C1QTNF6,0.35596848252667934,1.0780212418076063,0.2922441400294243,1.0,0.7147733253603843,False,False
C1QTNF7,0.08345646725509281,0.22359279549997224,0.8274852363840919,1.0,0.9556590617019262,False,False
C1QTNF9B,-0.28882652952887966,-0.7276903677386619,0.47481099974873253,1.0,0.8264650411758527,False,False
C1QTNF9B-AS1,-0.9357412266718659,-1.3567514556267348,0.1954650160180671,1.0,0.6312108819402634,False,False
C1R,-0.0251009447815278,-0.07397796066146625,0.9417048920630764,1.0,0.984730645336486,False,False
C1RL,-0.09241185274197061,-0.3957857736052246,0.6965124480473764,1.0,0.9192964940819854,False,False
C1RL-AS1,0.036608548398848306,0.09967675670513165,0.9222405593173696,1.0,0.9794272456216084,False,False
C1S,0.002695271761927742,0.00783639066194659,0.9938268611932014,1.0,0.9981506323603876,False,False
C1orf100,-0.34671989379028734,-0.5376191689643491,0.5978374814155571,1.0,0.8822220551364862,False,False
C1orf101,-0.6300670053245092,-1.975823568079374,0.060479988162181704,1.0,0.4422975362169385,False,False
C1orf105,0.5987537999643022,1.1374028724379215,0.2791029200700256,1.0,0.7024980048463982,False,False
C1orf106,-0.4027027812545665,-1.1261980059814867,0.27169773943562797,1.0,0.6971937382325467,False,False
C1orf109,0.06473944329480652,0.3237702111069185,0.7504683349597902,1.0,0.9357792695946056,False,False
C1orf111,-0.0476276091002612,-0.08489608217787768,0.9332816312264806,1.0,0.9818386797944825,False,False
C1orf112,0.26286286990994023,0.4548281971797581,0.6592091678099162,1.0,0.9052763071698203,False,False
C1orf115,0.31078413119432025,1.3549572923672593,0.19106909668927285,1.0,0.6266650201365725,False,False
C1orf116,-0.003290787722906252,-0.011113848595377602,0.9912511066432466,1.0,0.9970610117868783,False,False
C1orf122,-0.1817782886947068,-1.7341518467928785,0.0994746302057974,1.0,0.5196312492666111,False,False
C1orf123,-0.1970925050948038,-1.926995947446965,0.0665231466847212,1.0,0.45522962803084743,False,False
C1orf127,0.06935900210249901,0.19270347755222603,0.8494378002118952,1.0,0.9624006955218387,False,False
C1orf131,-0.046684769867050946,-0.4206871957452152,0.6783425020347258,1.0,0.9133084593658982,False,False
C1orf145,-0.6284652015804535,-1.6892152866585903,0.10633821857950117,1.0,0.528913775653772,False,False
C1orf158,0.06416958451163302,0.15818628973185805,0.8757024671567484,1.0,0.9696626571096068,False,False
C1orf159,-0.04816624845794237,-0.10223166115729578,0.920140715208611,1.0,0.979423132457158,False,False
C1orf162,0.17464891775243618,0.43184405938820203,0.6713947366400316,1.0,0.9101038965618566,False,False
C1orf167,0.42592334621073924,1.0418796906479106,0.32249387647092753,1.0,0.7378221071074262,False,False
C1orf168,0.04942818270768212,0.09772341791594825,0.9232752289937565,1.0,0.979532508929543,False,False
C1orf174,0.23036343653946734,2.136877022793625,0.052341190389598856,1.0,0.41913634439000086,False,False
C1orf194,0.3865100461691213,0.9732664479195964,0.3407326005609415,1.0,0.7522876882578353,False,False
C1orf198,-0.11807282188919466,-0.6819656078703056,0.5056316682249249,1.0,0.8440289146604012,False,False
C1orf204,-0.41192506171855836,-2.247277897907141,0.037983961689778016,1.0,0.36960727222025597,False,False
C1orf21,0.10108739258844945,0.819633763530426,0.42241825967462454,1.0,0.8010375610828463,False,False
C1orf210,0.371007347870135,0.7615249732863097,0.4553261957505279,1.0,0.8182001807423401,False,False
C1orf216,-0.12629587675376008,-0.4698370988047816,0.6452649904007846,1.0,0.89974036075603,False,False
C1orf220,-0.030399857126145235,-0.08516303868915544,0.9328808780639813,1.0,0.9818386797944825,False,False
C1orf226,0.21206588301993357,0.7269857379349353,0.48143503126701165,1.0,0.8304046634177304,False,False
C1orf228,0.7443927584669239,2.3907636094294786,0.03621981389088746,1.0,0.36298301150225826,False,False
C1orf234,-1.4933336692912713,-2.6978186288586,0.016450185411022965,1.0,0.2893120884804232,False,False
C1orf27,-0.06687734134637768,-0.44878101980117036,0.6615782194594377,1.0,0.9053329277764078,False,False
C1orf35,0.16187802415512031,1.1460212895061777,0.27182875479127966,1.0,0.6971937382325467,False,False
C1orf43,-0.0039154828224194915,-0.039857730013489766,0.9687755420105922,1.0,0.9906633240591872,False,False
C1orf50,-0.28582940475520324,-2.1210978426892932,0.04872725027246481,1.0,0.4087509994550627,False,False
C1orf52,-0.13079353050401554,-1.1701955766135776,0.2605388848617686,1.0,0.6898623159691345,False,False
C1orf53,0.08197043571058593,0.19965545165081247,0.8445165400531097,1.0,0.9609933884446391,False,False
C1orf54,0.09299054644717941,0.7504284587355643,0.4634663224678126,1.0,0.8220241072413635,False,False
C1orf56,0.1756288337403502,0.9904657515443424,0.3365761115865468,1.0,0.7494228091704914,False,False
C1orf61,-0.46093515332131574,-2.2409928217288,0.036674662326302454,1.0,0.364693053132997,False,False
C1orf64,0.42250800823129797,1.1826107125123884,0.25837179761935963,1.0,0.6877870279762478,False,False
C1orf68,-0.12161218402306906,-0.48064627766450857,0.6353575177304696,1.0,0.8968448480329833,False,False
C1orf74,0.49500636773366224,3.3373453792844345,0.00474240291935325,1.0,0.19472531090036924,False,False
C1orf87,0.17600808355156916,0.33942680997608754,0.7397661443437726,1.0,0.932624536738239,False,False
C1orf94,0.08724720704882216,0.2072725833019327,0.8378386373177453,1.0,0.9591022477171702,False,False
C2,0.15069092593966804,0.6329476507066353,0.5342685407304922,1.0,0.8547572056457017,False,False
C20orf141,0.06045923093963035,0.23650393663238164,0.8169627165825454,1.0,0.9531597578486848,False,False
C20orf144,0.4296870045397423,0.9804859527839561,0.337207976106949,1.0,0.7496537276693239,False,False
C20orf166-AS1,0.035317630917527154,0.2909207760299389,0.7749930136954788,1.0,0.9424317647483363,False,False
C20orf173,-0.2599864464502435,-0.4063601507435494,0.6903628782527721,1.0,0.9177294376293464,False,False
C20orf181,0.139084600835361,0.4502282005845742,0.6585261280566104,1.0,0.9052763071698203,False,False
C20orf187,0.12660532327315988,0.2871761392486839,0.7765543971540946,1.0,0.9424317647483363,False,False
C20orf194,-0.10898834707080951,-0.9970199592695761,0.3311381262091644,1.0,0.7444413020423598,False,False
C20orf196,0.20689239547325045,1.1181065137120583,0.285940843767009,1.0,0.7088603148724448,False,False
C20orf197,0.843144315788158,1.7512150567519413,0.10234892517005645,1.0,0.5225536214730244,False,False
C20orf202,0.19704654057363324,0.5681338481802277,0.5786451421196951,1.0,0.8735732058888881,False,False
C20orf203,0.05479162122662906,0.28582540790476574,0.7791466622800886,1.0,0.9429084641573975,False,False
C20orf27,-0.47488769924196017,-4.092945129477247,0.0005370752083216601,1.0,0.09797786300382284,False,False
C20orf78,-0.24318252354894065,-0.5480866987242868,0.5891789714635214,1.0,0.8785881502611338,False,False
C20orf85,0.6194139108983021,1.3723848734681403,0.18574626580982215,1.0,0.6219588991748513,False,False
C20orf96,0.6541310405431935,1.3605078533819597,0.19166030308866827,1.0,0.6276593030248754,False,False
C21orf2,-0.3056109118535142,-2.0440308247484245,0.054301088773668384,1.0,0.4251072254553072,False,False
C21orf33,-0.020587476628220358,-0.1155804061241603,0.9099885163491271,1.0,0.9769904662707575,False,False
C21orf58,0.20431626065062236,0.8134763488797273,0.42651275439108716,1.0,0.8029315562937064,False,False
C21orf59,-0.04557782421919132,-0.6098428400078043,0.5506920365979255,1.0,0.8608721705002738,False,False
C21orf62,-0.038634016761278644,-0.15608942856077335,0.8780083188723882,1.0,0.970225339412213,False,False
C21orf62-AS1,0.5294429865459751,2.2194908898264765,0.04605379150852479,1.0,0.4005363856752459,False,False
C21orf91,0.011356047747971942,0.05308120394531975,0.95824646078753,1.0,0.9884294523955277,False,False
C21orf91-OT1,-0.12332576484719304,-0.6548061928552926,0.5214008038227445,1.0,0.8510241310840372,False,False
C22orf15,0.2476341117020482,0.7434880161437649,0.4648686878504185,1.0,0.8224636344871532,False,False
C22orf23,-0.6212800578275548,-1.1405775969605196,0.2731989364064061,1.0,0.6979554080345189,False,False
C22orf24,0.7121588647557386,1.587491270830034,0.1334989552996278,1.0,0.5620885998059775,False,False
C22orf29,0.1360206073621697,0.9366641505268833,0.36105684227144136,1.0,0.7632821877800188,False,False
C22orf31,0.0013282303067532197,0.003048530742114762,0.9976017388152537,1.0,0.99943795024325,False,False
C22orf34,-0.031495687774404146,-0.07801195813676369,0.9389073417618586,1.0,0.9839603901669413,False,False
C22orf39,-0.1271589119881149,-0.9583435510347155,0.35848407736483834,1.0,0.762481285479146,False,False
C22orf42,-0.38472457337446864,-1.1188350911466163,0.28518457074521586,1.0,0.7083606231473559,False,False
C22orf46,0.09051645982693124,0.43044286540095217,0.6714550839671528,1.0,0.9101038965618566,False,False
C2CD2,0.03002696400966265,0.1223717199838705,0.9043949077284132,1.0,0.976192179071258,False,False
C2CD2L,0.08411072699833166,0.43649145624793945,0.6678059501405011,1.0,0.9080931367404645,False,False
C2CD3,0.20943547854365452,2.920102127146828,0.007918123102491048,1.0,0.23011316523691852,False,False
C2CD4A,1.5466627988830703,2.719678894037125,0.01238119107474867,1.0,0.26395970571020166,False,False
C2CD4B,-0.09362212721212915,-0.3007863465810608,0.7667777129189413,1.0,0.940132010039382,False,False
C2CD4C,0.6765099250626805,1.3966895191319826,0.17651378308950716,1.0,0.611520069574579,False,False
C2CD5,0.1966146199306742,1.0189072204845462,0.3303634945932532,1.0,0.744057262483514,False,False
C2orf15,-0.1233403994140998,-0.2116070640132501,0.8343590629596563,1.0,0.9577036216503515,False,False
C2orf16,-0.5289092900556769,-1.349611147158592,0.19031447873411494,1.0,0.6265440807999085,False,False
C2orf27A,-0.09192851944190927,-0.5226145300418515,0.606240901160936,1.0,0.8847652923228746,False,False
C2orf40,-0.4450731532415819,-1.9979893851945076,0.05775280873838703,1.0,0.4346697805568728,False,False
C2orf42,0.2500731425793594,1.8565152772498297,0.0894602989927391,1.0,0.5028725092784498,False,False
C2orf47,0.008422956376881174,0.07586250913741024,0.940228599992849,1.0,0.9844485046303258,False,False
C2orf49,0.25330251047724417,2.1555332296755725,0.05333920146470499,1.0,0.4224519243331925,False,False
C2orf50,-0.2022830504945059,-0.6754638184450694,0.5087902374402257,1.0,0.84556876020809,False,False
C2orf54,0.6708320322638346,1.2147665257338722,0.24451488240573074,1.0,0.6774436041418019,False,False
C2orf57,0.12450128889857148,0.3432798884310332,0.7352075473139245,1.0,0.9310827584084695,False,False
C2orf61,-0.30831144380668807,-0.7555536781676088,0.46504977224739236,1.0,0.8224636344871532,False,False
C2orf68,0.05235836001872762,0.37835977328655274,0.7115090968497837,1.0,0.9227867710203849,False,False
C2orf69,0.027345122376614128,0.22924269066606687,0.8226064908174723,1.0,0.9548214953935473,False,False
C2orf70,-0.4837992970027969,-1.529627358600801,0.14211992175530297,1.0,0.5753974974609981,False,False
C2orf71,0.4137724599767534,0.7321629343192533,0.47573331664538654,1.0,0.8270946628488368,False,False
C2orf72,-0.0855285313590457,-0.45867903662076076,0.6575081456508914,1.0,0.9052409664622335,False,False
C2orf73,0.29518313691356735,0.6442465556742328,0.5257895775196151,1.0,0.8517178200790094,False,False
C2orf74,-0.12385368455739076,-0.8776767656851502,0.3948296735927399,1.0,0.7859733308648195,False,False
C2orf76,-0.04881387389041869,-0.2818436600718185,0.7807663640292789,1.0,0.9431233453935178,False,False
C2orf80,-1.3873354111304455,-3.8365611214383177,0.002385312858923311,1.0,0.16771430169875193,False,False
C2orf81,0.12509191164836686,0.4012836298352644,0.6932307946797772,1.0,0.9184608621553083,False,False
C2orf82,-0.7922541386410256,-2.335917949898442,0.03013860446472635,1.0,0.34359566495760735,False,False
C2orf83,0.5033400784758797,0.9740166704691663,0.34290121893152314,1.0,0.7534267018429335,False,False
C2orf88,0.015528170816884845,0.1146126489722115,0.909912479891306,1.0,0.9769667157604414,False,False
C3,0.5550754514427325,1.5157540258553024,0.15181725565816306,1.0,0.5874541582841883,False,False
C3AR1,0.4070794639993416,0.9372849012311176,0.3628991051647458,1.0,0.7639170642749311,False,False
C3P1,-0.5712134314994652,-0.9459927466047365,0.35890415779954865,1.0,0.762481285479146,False,False
C3orf14,-0.3812756789600886,-2.1324472125907294,0.05121973505958347,1.0,0.4168803148457041,False,False
C3orf18,-0.05772731041949264,-0.2975553745461563,0.7709398010467681,1.0,0.9411721802123781,False,False
C3orf20,0.27419731279706405,0.8877444742427916,0.3862721135076278,1.0,0.7794740018718249,False,False
C3orf22,0.5140960517356881,1.3371466129165892,0.1972603454061245,1.0,0.6327312113507029,False,False
C3orf30,0.1597200756308741,0.29428383162631605,0.7719646105338591,1.0,0.941685051735673,False,False
C3orf33,0.040067640134348714,0.16431707444353505,0.8715781095177948,1.0,0.9686925232558179,False,False
C3orf35,-1.590146835586563,-3.43935622657773,0.0028043981795601715,1.0,0.17563656487806567,False,False
C3orf36,-0.21179341843269484,-0.37147643912424505,0.7174766434558275,1.0,0.9248679088404821,False,False
C3orf38,0.031298799683072254,0.24808723077312478,0.8077268373855074,1.0,0.9503969957843504,False,False
C3orf49,0.23676257141376844,0.8129780877727023,0.4305578548851806,1.0,0.8057047212914736,False,False
C3orf52,0.4534020403045389,0.931533502557482,0.37024965196813864,1.0,0.7699982060237429,False,False
C3orf56,-0.11313019434514437,-0.20643032595901645,0.8386197499887988,1.0,0.9592658633663034,False,False
C3orf58,0.33486086393589254,2.037697945625391,0.06170894486492973,1.0,0.4446198088525587,False,False
C3orf62,-0.18955542765413247,-0.44083718764359325,0.66420869095474,1.0,0.9066465336982175,False,False
C3orf67,-0.05972008654861405,-0.0907770747555837,0.9289857319256906,1.0,0.980778434538465,False,False
C3orf70,-0.16937080437327268,-1.1690517411417787,0.25746932153904106,1.0,0.687587833840699,False,False
C3orf79,-0.0059949016790310505,-0.010501482482223313,0.9917427579590357,1.0,0.9971628702946925,False,False
